,id,taskId,task,unitId,unit,unitPlural,ratio,action,elementId,stage,stageId,cssElementId,cssElement,type,otherStage,displayName,roomArea,tradeId,quantity,hour,Hourly Labour Cost (£),Labour Cost (£/unit),Labour Total Cost,Material Total Cost,Material Markup,Labour Profit,Material Contingency,Subtotal,Overall Contingency,Total Task Cost
2535,2536,10763,Power floating,4,m2,m2,1.0,,1687,Floor structure and lining,467,16.0,E4 - Floors,,1,Supply & Install Power floating,[],149.0,0.22,0.22,23.125,5.0875,1.11925,0,0,0.335775,0,1.455025,0.07275125,1.52777625
2536,2537,10764,Trench Heating,2,m,m,1.0,,1949,Heating and cooling,490,25.0,F4 - Heating,,1,Supply & Install Trench Heating,[],150.0,2.0,2.0,26.25,52.5,105.0,0,0,31.5,0,136.5,6.825,143.325
2537,2538,10765,75mm ready mix concrete slab,4,m2,m2,1.0,,1648,Foundations and substructure,478,16.0,E4 - Floors,,1,Supply & Install 75mm ready mix concrete slab,"[""floor""]",148.0,0.165,0.165,23.125,3.815625,0.629578125,0,0,0.1888734375,0,0.8184515625,0.040922578125,0.859374140625
2538,2539,10766,Drainage survey. Provisional Sum,35,item,items,1.0,,2121,Drainage and pipework,485,27.0,F6 - Drainage,,1,Supply & Install Drainage survey. Provisional Sum,[],150.0,8.0,8.0,26.25,210.0,1680.0,0,0,504.0,0,2184.0,109.2,2293.2
2539,2540,10767,Feature brickwork,4,m2,m2,1.0,,1814,External wall structure and lining,489,7.0,D4 - Main Walls,,1,Supply & Install Feature brickwork,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
2540,2541,10768,"Wooden bifold door, handle and lock",7,nr,nr,1.0,,1664,External windows and doors,483,9.0,D6 - Outside Doors,,1,"Supply & Install Wooden bifold door, handle and lock",[],152.0,18.0,18.0,26.25,472.5,8505.0,0,0,2551.5,0,11056.5,552.825,11609.325
2541,2542,10769,Soldier course to external wall,2,m,m,1.0,,1814,External wall structure and lining,489,7.0,D4 - Main Walls,,1,Supply & Install Soldier course to external wall,"[""wall""]",,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
2542,2543,10770,Steel angle bracket fixed to beam/column,1,nr,nr,1.0,,1659,Steel and structural supports,474,,,,1,Supply & Install Steel angle bracket fixed to beam/column,[],149.0,1.5,1.5,23.125,34.6875,52.03125,0,0,15.609375,0,67.640625,3.38203125,71.02265625
2543,2544,10771,Strip out artex finish to ceiling,4,m2,m2,1.0,,1682,Demolitions,482,21.0,E9 - Other,,1,Strip out artex finish to ceiling,"[""ceiling""]",156.0,1.3,1.3,18.875,24.5375,31.89875,0,0,9.569625,0,41.468375,2.07341875,43.54179375
2544,2545,10772,Provisional Sum for Wall Finishes,35,item,items,1.0,,2123,Wall preparation and finishes,488,,,,1,Supply & Install Provisional Sum for Wall Finishes,"[""wall""]",0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
2545,2546,10773,Door handle to external door,1,nr,nr,1.0,,1664,External windows and doors,483,9.0,D6 - Outside Doors,,1,Supply & Install Door handle to external door,[],152.0,1.0,1.0,26.25,26.25,26.25,0,0,7.875,0,34.125,1.70625,35.83125
2546,2547,10774,Provisional Sum for External Windows and Doors,35,item,items,1.0,,2120,External windows and doors,483,,,,1,Supply & Install Provisional Sum for External Windows and Doors,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
2547,2548,10775,Provisional Sum for Internal Doors,35,item,items,1.0,,2118,Internal doors and frames,481,,,,1,Supply & Install Provisional Sum for Internal Doors,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
2548,2549,10776,Main Contractors OH&P on Provisional Sums,35,item,items,1.0,,2110,Preliminaries,471,12.0,D9 - Other,,1,Supply & Install Main Contractors OH&P on Provisional Sums,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
2549,2550,10777,"Pricing clarifications - Stairs, balustrades and lifts",35,item,items,1.0,,2098,"Stairs, balustrades and lifts",502,11.0,D8 - Other Joinery and Finishes,,1,"Supply & Install Pricing clarifications - Stairs, balustrades and lifts",[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
2550,2551,10778,Strip out plasterboard lining and plaster from wall,4,m2,m2,1.0,,1682,Demolitions,482,21.0,E9 - Other,,1,Strip out plasterboard lining and plaster from wall,"[""wall""]",156.0,0.5,0.5,18.875,9.4375,4.71875,0,0,1.415625,0,6.134375,0.30671875,6.44109375
2551,2552,10779,Strip out existing loft hatch,1,nr,nr,1.0,,1682,Demolitions,482,21.0,E9 - Other,,1,Strip out existing loft hatch,[],149.0,2.0,2.0,23.125,46.25,92.5,0,0,27.75,0,120.25,6.0125,126.2625
2552,2553,10780,Strip out existing security system,35,item,items,1.0,,1682,Demolitions,482,21.0,E9 - Other,,1,Strip out existing security system,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
2553,2554,10781,Temporary fall protection,4,m2,m2,1.0,,1693,Preliminaries,471,12.0,D9 - Other,,0,Supply & Install Temporary fall protection,[],149.0,1.0,1.0,23.125,23.125,23.125,0,0,6.9375,0,30.0625,1.503125,31.565625
2554,2555,10782,Rake out mortar joints,2,m,m,1.0,,1675,Roof structure and coverings,468,,,,1,Supply & Install Rake out mortar joints,[],149.0,0.3,0.3,23.125,6.9375,2.08125,0,0,0.6243749999999999,0,2.705625,0.13528125,2.840906249999999
2555,2556,10783,Timber upstand,4,m2,m2,1.0,,1675,Roof structure and coverings,468,,,,1,Supply & Install Timber upstand,[],149.0,0.5,0.5,23.125,11.5625,5.78125,0,0,1.734375,0,7.515625,0.37578125,7.89140625
2556,2557,10784,Cement tiles laid to form curved roof,4,m2,m2,1.0,,1674,Roof structure and coverings,468,5.0,D2 - Roof Coverings,,1,Supply & Install Cement tiles laid to form curved roof,[],153.0,1.69,1.69,23.125,39.08125,66.04731249999999,0,0,19.81419375,0,85.86150624999999,4.2930753125,90.15458156249998
2557,2558,10785,Hardwood sash window (3-4m2),1,nr,nr,1.0,,1664,External windows and doors,483,8.0,D5 - Windows,,1,Supply & Install Hardwood sash window (3-4m2),[],152.0,9.0,9.0,26.25,236.25,2126.25,0,0,637.875,0,2764.125,138.20625,2902.33125
2558,2559,10786,1500x1500mm wide by 1000mm deep pad foundations,1,nr,nr,1.0,,1648,Foundations and substructure,478,,,,1,Supply & Install 1500x1500mm wide by 1000mm deep pad foundations,[],148.0,7.5,7.5,23.125,173.4375,1300.78125,0,0,390.234375,0,1691.015625,84.55078125,1775.56640625
2559,2560,10787,Intumescent paint to steel beams and columns,2,m,m,1.0,,1659,Steel and structural supports,474,,,,1,Supply & Install Intumescent paint to steel beams and columns,[],149.0,1.0,1.0,23.125,23.125,23.125,0,0,6.9375,0,30.0625,1.503125,31.565625
2560,2561,10788,Decorative Tudor boarding,2,m,m,1.0,,1696,External wall structure and lining,489,15.0,E3 - Walls and Partitions,,1,Supply & Install Decorative Tudor boarding,[],152.0,0.5,0.5,26.25,13.125,6.5625,0,0,1.96875,0,8.53125,0.4265625,8.9578125
2561,2562,10789,Rafter feet at 400mm c/c,2,m,m,1.0,,1673,Roof structure and coverings,468,13.0,E1 - Roof Structure,,1,Supply & Install Rafter feet at 400mm c/c,[],152.0,1.0,1.0,26.25,26.25,26.25,0,0,7.875,0,34.125,1.70625,35.83125
2562,2563,10790,Concrete rods in position (concrete elsewhere),1,nr,nr,1.0,,1648,Foundations and substructure,478,,,,1,Supply & Install Concrete rods in position (concrete elsewhere),[],148.0,0.4,0.4,23.125,9.25,3.7,0,0,1.11,0,4.81,0.2405,5.0505
2563,2564,10792,Strip out asbestos roof,4,m2,m2,1.0,,1966,Demolitions,482,21.0,E9 - Other,,1,Strip out asbestos roof,[],156.0,0.5,0.5,18.875,9.4375,4.71875,0,0,1.415625,0,6.134375,0.30671875,6.44109375
2564,2565,10793,Utility Room install only,35,item,items,1.0,,1963,"Units, worktops and kitchen appliances",469,,,,1,Supply & Install Utility Room install only,[],152.0,70.0,70.0,26.25,1837.5,128625.0,0,0,38587.5,0,167212.5,8360.625,175573.125
2565,2566,10794,Patio area paving (excl. ground preparation and sub base),4,m2,m2,1.0,,1873,External works,493,31.0,G3 - Other,,1,Supply & Install Patio area paving (excl. ground preparation and sub base),[],148.0,1.18,1.18,23.125,27.2875,32.19925,0,0,9.659775,0,41.859025,2.09295125,43.95197625
2566,2567,10795,Form opening for padstone,1,nr,nr,1.0,,1659,Steel and structural supports,474,,,,1,Supply & Install Form opening for padstone,[],149.0,2.0,2.0,23.125,46.25,92.5,0,0,27.75,0,120.25,6.0125,126.2625
2567,2568,10796,Kitchen bar table and chairs,35,item,items,1.0,,2096,"Units, worktops and kitchen appliances",469,,,,1,Supply & Install Kitchen bar table and chairs,[],152.0,6.0,6.0,26.25,157.5,945.0,0,0,283.5,0,1228.5,61.425,1289.925
2568,2569,10797,Relocate water tank,35,item,items,1.0,,1859,Plumbed appliances,472,20.0,E8 - Bathroom fittings,,1,Supply & Install Relocate water tank,[],150.0,5.8,5.8,26.25,152.25,883.05,0,0,264.915,0,1147.965,57.39825,1205.36325
2569,2570,10798,"Requirements to raise level of floor to match kitchen to be confirmed, provisional allowance made for 100mm screed to raise levels.",35,item,items,1.0,,2071,Floor structure and lining,467,,,,1,"Supply & Install Requirements to raise level of floor to match kitchen to be confirmed, provisional allowance made for 100mm screed to raise levels.","[""floor""]",0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
2570,2571,10799,Air tightness test,35,item,items,1.0,,1696,External wall structure and lining,489,15.0,E3 - Walls and Partitions,,1,Supply & Install Air tightness test,[],149.0,2.0,2.0,23.125,46.25,92.5,0,0,27.75,0,120.25,6.0125,126.2625
2571,2572,10800,Bitumen paint to foundations; two coats of paint,4,m2,m2,1.0,,1648,Foundations and substructure,478,,,,1,Supply & Install Bitumen paint to foundations; two coats of paint,[],148.0,0.5,0.5,23.125,11.5625,5.78125,0,0,1.734375,0,7.515625,0.37578125,7.89140625
2572,2573,10801,Bitumen paint to internal wall; two coats of paint,4,m2,m2,1.0,,2041,Internal wall structure and lining,503,15.0,E3 - Walls and Partitions,,1,Supply & Install Bitumen paint to internal wall; two coats of paint,"[""wall""]",149.0,0.5,0.5,23.125,11.5625,5.78125,0,0,1.734375,0,7.515625,0.37578125,7.89140625
2573,2574,10802,Bitumen paint to external wall; two coats of paint,4,m2,m2,1.0,,1696,External wall structure and lining,489,15.0,E3 - Walls and Partitions,,1,Supply & Install Bitumen paint to external wall; two coats of paint,"[""wall""]",149.0,0.5,0.5,23.125,11.5625,5.78125,0,0,1.734375,0,7.515625,0.37578125,7.89140625
2574,2575,10803,Project manager for pool installation,8,day,days,1.0,,1717,Preliminaries,471,12.0,D9 - Other,,1,Supply & Install Project manager for pool installation,[],160.0,8.0,8.0,42.0,336.0,2688.0,0,0,806.4,0,3494.4,174.72,3669.12
2575,2576,10804,Pool lights,31,pt,pts,1.0,,1730,Wired appliances,479,22.0,F1 - Electricity,,1,Supply & Install Pool lights,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
2576,2577,10805,Allowance for pool fittings,1,nr,nr,1.0,,2099,Drainage and pipework,485,27.0,F6 - Drainage,,1,Supply & Install Allowance for pool fittings,[],162.0,10.0,10.0,52.5,525.0,5250.0,0,0,1575.0,0,6825.0,341.25,7166.25
2577,2578,10807,Auto pool cover,35,item,items,1.0,,1874,Fixtures and fittings,480,,,,1,Supply & Install Auto pool cover,[],149.0,8.0,8.0,23.125,185.0,1480.0,0,0,444.0,0,1924.0,96.2,2020.2
2578,2579,10808,Allowance for pool filtration,35,item,items,1.0,,2099,Drainage and pipework,485,27.0,F6 - Drainage,,1,Supply & Install Allowance for pool filtration,[],162.0,8.0,8.0,52.5,420.0,3360.0,0,0,1008.0,0,4368.0,218.4,4586.4
2579,2580,10809,Allowance for pool water treatment,35,item,items,1.0,,2099,Drainage and pipework,485,27.0,F6 - Drainage,,1,Supply & Install Allowance for pool water treatment,[],162.0,8.0,8.0,52.5,420.0,3360.0,0,0,1008.0,0,4368.0,218.4,4586.4
2580,2581,10810,Provisional allowance for pool ventilation,35,item,items,1.0,,2002,Heating and cooling,490,25.0,F4 - Heating,,1,Supply & Install Provisional allowance for pool ventilation,[],162.0,8.0,8.0,52.5,420.0,3360.0,0,0,1008.0,0,4368.0,218.4,4586.4
2581,2582,10811,Provisional allowance for plant room for indoor pool,35,item,items,1.0,,2049,Wiring and fuseboards,477,,,,1,Supply & Install Provisional allowance for plant room for indoor pool,[],162.0,32.0,32.0,52.5,1680.0,53760.0,0,0,16128.0,0,69888.0,3494.4,73382.4
2582,2583,10812,Commissioning of pool,35,item,items,1.0,,2099,Drainage and pipework,485,27.0,F6 - Drainage,,1,Supply & Install Commissioning of pool,[],162.0,8.0,8.0,52.5,420.0,3360.0,0,0,1008.0,0,4368.0,218.4,4586.4
2583,2584,10813,Gypfloor SIF Floor Channel system over joists,4,m2,m2,1.0,,1686,Floor structure and lining,467,16.0,E4 - Floors,,1,Supply & Install Gypfloor SIF Floor Channel system over joists,"[""floor""]",152.0,0.7,0.7,26.25,18.375,12.8625,0,0,3.85875,0,16.72125,0.8360625000000002,17.5573125
2584,2585,10814,Gypfloor planks between floor channels,4,m2,m2,1.0,,1686,Floor structure and lining,467,16.0,E4 - Floors,,1,Supply & Install Gypfloor planks between floor channels,"[""floor""]",152.0,0.5,0.5,26.25,13.125,6.5625,0,0,1.96875,0,8.53125,0.4265625,8.9578125
2585,2586,10815,Overlay wet underlfoor heating system - 20m2 kit,35,item,items,1.0,,1692,Heating and cooling,490,25.0,F4 - Heating,,1,Supply & Install Overlay wet underlfoor heating system - 20m2 kit,[],150.0,20.0,20.0,26.25,525.0,10500.0,0,0,3150.0,0,13650.0,682.5,14332.5
2586,2587,10816,Overlay wet underlfoor heating system - 30m2 kit,35,item,items,1.0,,1692,Heating and cooling,490,25.0,F4 - Heating,,1,Supply & Install Overlay wet underlfoor heating system - 30m2 kit,[],150.0,30.0,30.0,26.25,787.5,23625.0,0,0,7087.5,0,30712.5,1535.625,32248.125
2587,2588,10817,Overlay wet underlfoor heating system - 40m2 kit,35,item,items,1.0,,1692,Heating and cooling,490,25.0,F4 - Heating,,1,Supply & Install Overlay wet underlfoor heating system - 40m2 kit,[],150.0,40.0,40.0,26.25,1050.0,42000.0,0,0,12600.0,0,54600.0,2730.0,57330.0
2588,2589,10818,Overlay wet underfloor heating system - 50m2 kit,35,item,items,1.0,,1692,Heating and cooling,490,25.0,F4 - Heating,,1,Supply & Install Overlay wet underfloor heating system - 50m2 kit,"[""floor""]",150.0,50.0,50.0,26.25,1312.5,65625.0,0,0,19687.5,0,85312.5,4265.625,89578.125
2589,2590,10819,Overlay wet underfloor heating system - 60m2 kit,35,item,items,1.0,,1692,Heating and cooling,490,25.0,F4 - Heating,,1,Supply & Install Overlay wet underfloor heating system - 60m2 kit,"[""floor""]",150.0,60.0,60.0,26.25,1575.0,94500.0,0,0,28350.0,0,122850.0,6142.5,128992.5
2590,2591,10820,Overlay wet underfloor heating system - 70m2 kit,35,item,items,1.0,,1692,Heating and cooling,490,25.0,F4 - Heating,,1,Supply & Install Overlay wet underfloor heating system - 70m2 kit,"[""floor""]",150.0,70.0,70.0,26.25,1837.5,128625.0,0,0,38587.5,0,167212.5,8360.625,175573.125
2591,2592,10821,Overlay wet underfloor heating system - 80m2 kit,35,item,items,1.0,,1692,Heating and cooling,490,25.0,F4 - Heating,,1,Supply & Install Overlay wet underfloor heating system - 80m2 kit,"[""floor""]",150.0,80.0,80.0,26.25,2100.0,168000.0,0,0,50400.0,0,218400.0,10920.0,229320.0
2592,2593,10822,Overlay wet underfloor heating system - 90m2 kit,35,item,items,1.0,,1692,Heating and cooling,490,25.0,F4 - Heating,,1,Supply & Install Overlay wet underfloor heating system - 90m2 kit,"[""floor""]",150.0,90.0,90.0,26.25,2362.5,212625.0,0,0,63787.5,0,276412.5,13820.625,290233.125
2593,2594,10823,Overlay wet underfloor heating system - 100m2 kit,35,item,items,1.0,,1692,Heating and cooling,490,25.0,F4 - Heating,,1,Supply & Install Overlay wet underfloor heating system - 100m2 kit,"[""floor""]",150.0,100.0,100.0,26.25,2625.0,262500.0,0,0,78750.0,0,341250.0,17062.5,358312.5
2594,2595,10824,Overlay wet underfloor heating system - 120m2 kit,4,m2,m2,1.0,,1692,Heating and cooling,490,25.0,F4 - Heating,,1,Supply & Install Overlay wet underfloor heating system - 120m2 kit,"[""floor""]",150.0,120.0,120.0,26.25,3150.0,378000.0,0,0,113400.0,0,491400.0,24570.0,515970.0
2595,2596,10825,Strip out upstand/downstand to ceiling,4,m2,m2,1.0,,1966,Demolitions,482,21.0,E9 - Other,,1,Strip out upstand/downstand to ceiling,"[""ceiling""]",156.0,0.5,0.5,18.875,9.4375,4.71875,0,0,1.415625,0,6.134375,0.30671875,6.44109375
2596,2597,10826,Provisional sum for electrical installation,35,item,items,1.0,,2116,Wired appliances,479,22.0,F1 - Electricity,,1,Supply & Install Provisional sum for electrical installation,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
2597,2598,10827,Remove solar panels and store for re-use,35,item,items,1.0,,1966,Demolitions,482,21.0,E9 - Other,,1,Remove solar panels and store for re-use,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
2598,2599,10828,Remove solar panels and dispose off stie,35,item,items,1.0,,1966,Demolitions,482,21.0,E9 - Other,,1,Remove solar panels and dispose off stie,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
2599,2600,10830,Composite fence (excl. fence posts and footings),2,m,m,1.0,,1960,External works,493,31.0,G3 - Other,,1,Supply & Install Composite fence (excl. fence posts and footings),[],149.0,2.0,2.0,23.125,46.25,92.5,0,0,27.75,0,120.25,6.0125,126.2625
2600,2601,10831,Electric shower connection,1,nr,nr,1.0,,1722,Wired appliances,479,22.0,F1 - Electricity,,1,Supply & Install Electric shower connection,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
2601,2602,10832,Strip out existing and fit new external wall light / replace external wall light,1,nr,nr,1.0,,1998,External works,493,22.0,F1 - Electricity,FINISH,1,Supply & Install Strip out existing and fit new external wall light / replace external wall light,"[""wall""]",,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
2602,2603,10833,Chimney scaffold,1,nr,nr,1.0,,1694,Preliminaries,471,12.0,D9 - Other,,1,Supply & Install Chimney scaffold,[],149.0,22.0,22.0,23.125,508.75,11192.5,0,0,3357.75,0,14550.25,727.5125,15277.7625
2603,2604,10834,450x450mm wide by 1000mm deep pad foundations,35,item,items,1.0,,1648,Foundations and substructure,478,,,,1,Supply & Install 450x450mm wide by 1000mm deep pad foundations,[],148.0,1.8,1.8,23.125,41.625,74.925,0,0,22.4775,0,97.4025,4.870125000000001,102.272625
2604,2605,10835,Strip out aerial / satellite dish,35,item,items,1.0,,1682,Demolitions,482,21.0,E9 - Other,,1,Strip out aerial / satellite dish,[],156.0,1.0,1.0,18.875,18.875,18.875,0,0,5.6625,0,24.5375,1.226875,25.764375
2605,2606,10836,Provisional sum for making good pipe holes to external walls,35,item,items,1.0,,2124,External wall structure and lining,489,,,,1,Supply & Install Provisional sum for making good pipe holes to external walls,"[""wall""]",149.0,5.0,5.0,23.125,115.625,578.125,0,0,173.4375,0,751.5625,37.578125,789.140625
2606,2607,10837,"Steel column, 90x90x8 SHS",2,m,m,1.0,,1659,Steel and structural supports,474,,,,1,"Supply & Install Steel column, 90x90x8 SHS",[],149.0,1.85,1.85,23.125,42.78125,79.1453125,0,0,23.74359375,0,102.88890625,5.1444453125,108.0333515625
2607,2608,10838,Dust protection to retained contents,1,nr,nr,1.0,,1693,Preliminaries,471,12.0,D9 - Other,,0,Supply & Install Dust protection to retained contents,[],156.0,0.5,0.5,18.875,9.4375,4.71875,0,0,1.415625,0,6.134375,0.30671875,6.44109375
2608,2609,10839,Two coats of varnish to cork floor,4,m2,m2,1.0,,1680,Floor preparation and finishes,470,16.0,E4 - Floors,,1,Supply & Install Two coats of varnish to cork floor,"[""floor""]",158.0,1.2,1.2,23.125,27.75,33.3,0,0,9.989999999999998,0,43.28999999999999,2.1645,45.45449999999999
2609,2610,10840,Fire curtain,1,nr,nr,1.0,,2041,Internal wall structure and lining,503,15.0,E3 - Walls and Partitions,,1,Supply & Install Fire curtain,[],162.0,8.0,8.0,52.5,420.0,3360.0,0,0,1008.0,0,4368.0,218.4,4586.4
2610,2611,10841,Fire curtain by m2,4,m2,m2,1.0,,2041,Internal wall structure and lining,503,15.0,E3 - Walls and Partitions,,1,Supply & Install Fire curtain by m2,[],162.0,2.0,2.0,52.5,105.0,210.0,0,0,63.0,0,273.0,13.65,286.65
2611,2612,10842,Sarking board to soffit,4,m2,m2,1.0,,1844,Roof structure and coverings,468,,,,1,Supply & Install Sarking board to soffit,[],152.0,1.25,1.25,26.25,32.8125,41.015625,0,0,12.3046875,0,53.3203125,2.666015625,55.986328125
2612,2613,10843,Provisional sum for repairs to driveway,35,item,items,1.0,,2126,External works,493,21.0,E9 - Other,,1,Supply & Install Provisional sum for repairs to driveway,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
2613,2614,10844,215mm concrete block plinth,7,nr,nr,1.0,,1707,External wall structure and lining,489,15.0,E3 - Walls and Partitions,,1,Supply & Install 215mm concrete block plinth,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
